Unnamed: 0,url,Title,author,num_reviews,num_ratings,avg_rating,Nº pages,Publication_year,Series,genres,Awards,places,Rating,mean_norm_rating
28.0,https://www.goodreads.com/book/show/15843610-still-foolin-em,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",Billy Crystal,2196,15717,3.89,288,2013,0,Nonfiction;Humor;Biography;Autobiography;Memoir;Audiobook;Biography;Autobiography;Humor;Comedy;Biography Memoir;Adult;Media Tie In,3.0,,8.002,0.810665979381443
29.0,https://www.goodreads.com/book/show/29354842-through-innocent-eyes,Through Innocent Eyes: The Chosen Girls of the Hitler Youth,Cynthia A. Sandor,10,43,4.37,339,2016,0,History;Nonfiction;War;World War II;Cultural;Germany;Autobiography;Memoir;War;Literature;20th Century;History;European History,,,8.866,1.6746659793814431
30.0,https://www.goodreads.com/book/show/512935.Beau_Brummell,Beau Brummell: The Ultimate Man of Style,Ian Kelly,46,270,3.97,393,2006,0,Biography;History;Nonfiction;Couture;Fashion;Historical;Regency;Biography Memoir;Literature;18th Century;Literature;19th Century;European Literature;British Literature;History;European History,,,8.146,0.9546659793814432
31.0,https://www.goodreads.com/book/show/35132746-the-book-of-houdini,The Book of Houdini,Harry Houdini,0,3,4.67,466,2017,0,,,,9.405999999999999,2.2146659793814427
32.0,https://www.goodreads.com/book/show/34972086-from-failure-to-success,From Failure to Success: A Treasury of 50 Inspiring Stories,Abhinav Kushwaha,5,29,4.28,163,2017,0,,,,8.704,1.5126659793814432
33.0,https://www.goodreads.com/book/show/4821267-sir-francis-drake,Sir Francis Drake,John Sugden,36,279,4.08,355,1990,0,History;Biography;Nonfiction;Military;Military History;History;European History;European Literature;British Literature;Adventure;Biography Memoir;Audiobook;Literature;16th Century,,,8.344000000000001,1.1526659793814429
34.0,https://www.goodreads.com/book/show/33840433-surgeon-s-story---inside-or-1-with-one-of-america-s-top-pediatric-surgeo,Surgeon's Story - Inside OR-1 With One of America's Top Pediatric Surgeons,Mark Oristano,33,142,4.53,154,2017,0,Health;Medicine;Medical;Nonfiction;Autobiography;Memoir;Health;Biography,,,9.154,1.9626659793814434
35.0,https://www.goodreads.com/book/show/33998241-hoover,Hoover: An Extraordinary Life in Extraordinary Times,Kenneth Whyte,140,776,4.33,752,2017,0,Biography;History;Politics;Presidents;Nonfiction;North American Hi...;American History;Politics;Biography Memoir;Presidents;Us Presidents;The United States Of America;Literature;20th Century,1.0,,8.794,1.602665979381443
36.0,https://www.goodreads.com/book/show/12935037-principles,Principles: Summary,Ray Dalio,529,7170,4.08,106,2011,0,Business;Nonfiction;Self Help;Philosophy;Leadership;Economics;Finance;Self Help;Personal Development;Business;Management;Psychology;Economics,,,8.344000000000001,1.1526659793814429
37.0,https://www.goodreads.com/book/show/35469738-the-naked-truth-about-harrison-marks,The Naked Truth about Harrison Marks,Franklyn Wood,1,2,4.5,166,2017,0,,,,9.1,1.9086659793814427
38.0,https://www.goodreads.com/book/show/31440443-prince-and-the-purple-rain-era-studio-sessions-1983-1984,Prince And The Purple Rain Era Studio Sessions 1983-1984,Duane Tudahl,51,287,4.57,420,2017,0,Music;Nonfiction;Biography;Culture;Pop Culture,,,9.226,2.034665979381443
39.0,https://www.goodreads.com/book/show/35831320-healing-my-life-from-incest-to-joy,Healing My Life from Incest to Joy,Donna Jenson,1,5,3.6,,2017,0,,,,7.4799999999999995,0.2886659793814429
40.0,https://www.goodreads.com/book/show/35614824-la-trobe,"La Trobe : traveller, writer, governor",John                   Barnes,1,1,5.0,,2017,0,,,,10.0,2.808665979381443
41.0,https://www.goodreads.com/book/show/36528910-a-girl-behind-dark-glasses,A Girl Behind Dark Glasses,Jessica Taylor-Bearman,40,167,4.61,246,2018,0,Nonfiction;Autobiography;Memoir;Disability;Health;Illness;Contemporary;Health,,,9.298,2.106665979381443
42.0,https://www.goodreads.com/book/show/34467003-suzanne-s-children,Suzanne's Children: A Daring Rescue in Nazi Paris,Anne  Nelson,68,296,3.79,336,2017,0,History;Nonfiction;Biography;World War II;Holocaust;War;World War II;War;Historical;Cultural;France;Audiobook;Biography Memoir,,,7.822,0.6306659793814429
43.0,https://www.goodreads.com/book/show/178580.George_Washington,George Washington,James MacGregor Burns,63,978,3.97,208,2004,1,Biography;History;Politics;Presidents;Nonfiction;North American Hi...;American History;Politics;Military History;American Revolution;Presidents;Us Presidents;Biography Memoir;Historical,,,8.146,0.9546659793814432
44.0,https://www.goodreads.com/book/show/19356245-wives-of-the-signers,Wives of the Signers,Mary W. Green,3,12,3.42,,2011,0,Biography;Historical;History,,,7.156,-0.035334020618557505
46.0,https://www.goodreads.com/book/show/575811.Hughes,"Hughes: The Private Diaries, Memos & Letters",Richard Hack,65,565,3.82,444,2002,0,Biography;Nonfiction;History;Biography Memoir;Aviation;Business;North American Hi...;American History,,,7.876,0.6846659793814425
47.0,https://www.goodreads.com/book/show/35259554-renaissance-woman,Renaissance Woman: The Life of Vittoria Colonna,Ramie Targoff,28,84,3.76,352,2018,0,History;Biography;Nonfiction;Cultural;Italy;Womens;Art;Adult;Travel;Poetry,,,7.768,0.5766659793814424
48.0,https://www.goodreads.com/book/show/39004707-my-dearest-diary,My Dearest Diary: Five Years in the Life of Cathy Cornellia,Cathy Cornellia,3,6,5.0,262,2018,0,,,,10.0,2.808665979381443
49.0,https://www.goodreads.com/book/show/299869.I_Am_That,I Am That: Talks with Sri Nisargadatta Maharaj,Nisargadatta Maharaj,247,6942,4.26,550,1988,0,Spirituality;Philosophy;Nonfiction;Religion;Religion;Buddhism;Self Help;Religion;Hinduism;Philosophy;Eastern Philosophy;Psychology;Self Help;Personal Development,,,8.668,1.4766659793814423
50.0,https://www.goodreads.com/book/show/38672673-elon-musk,Elon Musk: The Unauthorized Autobiography,J.T. Owens,5,75,4.33,550,2018,0,Biography;Business,,,8.794,1.602665979381443
51.0,https://www.goodreads.com/book/show/901680.Edvard_Munch,Edvard Munch: 1863-1944,Ulrich Bischoff,24,10732,4.13,96,2011,1,Art;Nonfiction;Biography;Art;Art History;History;European Literature;Scandinavian Literature;Art;Art Design;Anthologies;Collections;Art and Photography;Reference,,,8.434,1.2426659793814425
52.0,https://www.goodreads.com/book/show/40715840-the-farmer-and-the-dolphin,The Farmer and the Dolphin: How a WWII Navy Vet and a Country Lawyer Whipped the U.S. Government in Court,William S. Walker,0,3,4.0,190,2018,0,,,,8.2,1.0086659793814428
53.0,https://www.goodreads.com/book/show/59146.Marie_Antoinette,Marie Antoinette: The Portrait of an Average Woman,Stefan Zweig,439,5302,4.32,496,2002,0,Biography;History;Nonfiction;Cultural;France;Classics;Historical;European History;French Revolution;European Literature;German Literature;Literature;20th Century;Biography Memoir,,,8.776,1.5846659793814433
54.0,https://www.goodreads.com/book/show/35105321-blacklisted-in-america,BLACKLISTED IN AMERICA,Violette Early,1,5,4.8,355,2018,0,,,,9.64,2.4486659793814427
55.0,https://www.goodreads.com/book/show/81227.Infidel,Infidel,Ayaan Hirsi Ali,6660,92926,4.13,353,2007,0,Nonfiction;Autobiography;Memoir;Biography;Religion;Cultural;Africa;Politics;Religion;Islam;Biography;Autobiography;Feminism;Biography Memoir,2.0,,8.434,1.2426659793814425
56.0,https://www.goodreads.com/book/show/234633.Stilwell_and_the_American_Experience_in_China_1911_45,"Stilwell and the American Experience in China, 1911-45",Barbara W. Tuchman,190,3231,4.12,624,2001,0,History;Cultural;China;Biography;Nonfiction;Cultural;Asia;War;Military Fiction;War;World War II;North American Hi...;American History;War;Military;Military History,2.0,,8.416,1.224665979381443
57.0,https://www.goodreads.com/book/show/42114475-major-general-george-h-sharpe-and-the-creation-of-american-military-int,Major General George H. Sharpe and The Creation of American Military Intelligence in the Civil War,Peter G. Tsouras,3,15,4.4,592,2018,0,Military History;Civil War;History;American History;American Civil War;Biography,,,8.920000000000002,1.7286659793814434
58.0,https://www.goodreads.com/book/show/3306837-patrick-white,Patrick White: A Life,David Marr,24,205,4.46,727,1991,0,Biography;Cultural;Australia;Nonfiction;Biography Memoir,3.0,,9.028,1.8366659793814426
59.0,https://www.goodreads.com/book/show/43805098-the-unbeatable-legend-in-business-world,The Unbeatable Legend in Business World: All About Microsoft and How it Became The Most successful enterprise on The Earth!,Rahul Doshi,2,34,4.68,65,2019,0,Business;Biography,,,9.424,2.2326659793814425
60.0,https://www.goodreads.com/book/show/34217510-fatal-discord,"Fatal Discord: Erasmus, Luther, and the Fight for the Western Mind",Michael Massing,79,443,4.4,1008,2018,0,History;Nonfiction;Philosophy;Religion;Biography;Religion;Christianity;Religion;Theology;History;European History;Politics;Cultural;Germany,,,8.920000000000002,1.7286659793814434
61.0,https://www.goodreads.com/book/show/40059058-growing-up-greenpoint,Growing Up Greenpoint: A Kid's Life in 1970s Brooklyn,Tommy Carbone,5,11,4.27,289,2018,0,,,,8.686,1.494665979381442
62.0,https://www.goodreads.com/book/show/42198385-carl-van-doren,Carl Van Doren: A Man of Ideas,Robin K. Foster,1,2,5.0,354,2018,0,,,,10.0,2.808665979381443
63.0,https://www.goodreads.com/book/show/41884982-african-samurai,"African Samurai: The True Story of Yasuke, a Legendary Black Warrior in Feudal Japan",Thomas Lockley,193,902,3.78,480,2019,0,History;Nonfiction;Biography;Cultural;Japan;Cultural;Asia;Historical;Cultural;Africa;Asian Literature;Japanese Literature;Audiobook;Literature;16th Century,,,7.804,0.6126659793814424
64.0,https://www.goodreads.com/book/show/44028982-path-of-the-devil---camino-del-diablo,Path of the Devil - Camino del Diablo: Based on True Events of A DEA Agent and Two Private Investigators,Dianne  DeMille,2,6,3.5,,2019,0,,,,7.3,0.10866597938144273
66.0,https://www.goodreads.com/book/show/43263493-a-marvelous-life,A Marvelous Life: The Amazing Story of Stan Lee,Danny Fingeroth,113,442,3.74,400,2019,0,Biography;Nonfiction;Sequential Art;Comics;Biography Memoir;History;Superheroes;Marvel;Comics;Comic Book;Culture;Pop Culture;Autobiography;Memoir;Business,,,7.732,0.5406659793814432
67.0,https://www.goodreads.com/book/show/543013.Catherine_of_Aragon,Catherine of Aragon,Garrett Mattingly,51,1376,4.15,470,1960,0,History;Biography;Nonfiction;English History;Tudor Period;European Literature;British Literature;Historical;Cultural;Spain;Historical;Medieval;Biography Memoir;Religion,,,8.47,1.2786659793814434
68.0,https://www.goodreads.com/book/show/52748064-cecilia-house,Cecilia House,Simon Gandossi,23,33,4.09,322,2019,0,,,,8.361999999999998,1.1706659793814425
69.0,https://www.goodreads.com/book/show/1206073.Washington_s_Crossing,Washington's Crossing,David Hackett Fischer,442,14265,4.14,564,2004,1,History;Nonfiction;North American Hi...;American History;Military History;American Revolution;American Revolution;American Revolutionary War;War;Biography;Military;Military History;Politics;Presidents;War;Military Fiction,4.0,,8.452,1.260665979381442
70.0,https://www.goodreads.com/book/show/41021422-destiny-and-power,Destiny and Power: The American Odyssey of George Herbert Walker Bush,Jon Meacham,681,8972,3.93,794,2015,0,Biography;History;Politics;Presidents;Nonfiction;Politics;North American Hi...;American History;Presidents;Us Presidents;Biography Memoir;Audiobook;Leadership,,,8.074,0.8826659793814431
71.0,https://www.goodreads.com/book/show/48984391-i-don-t-want-to-lose-hope,"I Don't Want to Lose Hope: One life's journey, fight and triumph!",Nemat Kelimbetov,2,10,3.3,330,2019,0,Cultural;Kazakhstan,,,6.9399999999999995,-0.2513340206185577
72.0,https://www.goodreads.com/book/show/48860892-not-afraid-secrets-of-eminem,Not Afraid Secrets of Eminem: Birth to 2020,Lisa Gardiner,1,9,4.56,240,2019,0,,,,9.207999999999998,2.0166659793814423
73.0,https://www.goodreads.com/book/show/44334846-mind-without-fear,Mind Without Fear,Rajat Gupta,154,932,4.19,376,2019,0,Business;Biography;Nonfiction;Autobiography;Memoir;Biography Memoir;Cultural;India;Biography;Autobiography,,,8.542000000000002,1.3506659793814435
74.0,https://www.goodreads.com/book/show/7955640-che-guevara,Che Guevara: A Revolutionary Life,Jon Lee Anderson,746,22453,4.04,864,2010,0,Biography;History;Nonfiction;Politics;Biography Memoir;War;Philosophy;War;Military Fiction;Historical;Biography;Autobiography,1.0,,8.272,1.0806659793814428
75.0,https://www.goodreads.com/book/show/45869424-the-life-and-times-of-frank-balistrieri,"The Life and Times of Frank Balistrieri: The Last, Most Powerful Godfather of Milwaukee",Wayne Clingman,10,56,3.34,91,2019,0,Crime;True Crime;Nonfiction,,,7.012,-0.17933402061855763
76.0,https://www.goodreads.com/book/show/33574160-the-death-of-an-heir,The Death of an Heir: Adolph Coors III and the Murder That Rocked an American Brewing Dynasty,Philip Jett,62,336,3.73,320,2017,0,Crime;True Crime;Nonfiction;History;Mystery;Crime;Historical;Mystery;Biography;North American Hi...;American History,,,7.714,0.5226659793814428
77.0,https://www.goodreads.com/book/show/2333956.The_Annotated_Turing,The Annotated Turing: A Guided Tour Through Alan Turing's Historic Paper on Computability and the Turing Machine,Charles Petzold,67,962,4.25,372,2008,0,Science;Computer Science;Science;Nonfiction;Computer Science;Programming;Science;Mathematics;History;Science;Technology;Computer Science;Computers;Computer Science;Software;Biography,,,8.649999999999999,1.4586659793814427
78.0,https://www.goodreads.com/book/show/49188642-if-the-shoe-fits,If the Shoe Fits: The Story of a Real Life Cinderella,Emma Fletcher,1,5,5.0,293,2019,0,,,,10.0,2.808665979381443
79.0,https://www.goodreads.com/book/show/12159304-fire-in-the-belly,Fire in the Belly: The Life and Times of David Wojnarowicz,Cynthia Carr,98,594,4.52,624,2012,0,Biography;Art;Nonfiction;LGBT;Queer;History;LGBT;LGBT;Gay;Biography Memoir;Art;Art History;New York,2.0,,9.136,1.9446659793814418
80.0,https://www.goodreads.com/book/show/52076790-don-t-be-weird,Don't Be Weird: A Memoir of Food and Feelings,Bronwen Clark,5,24,4.67,332,2020,0,Nonfiction,,,9.405999999999999,2.2146659793814427
81.0,https://www.goodreads.com/book/show/49564682-our-time-to-dance-a-mother-s-journey-to-joy,"Our Time To Dance, A Mother's Journey To Joy",Eva Doherty Gremmert,7,9,4.89,318,2019,0,,,,9.802,2.610665979381442
82.0,https://www.goodreads.com/book/show/1177100.Playing_With_Fire,Playing With Fire,Nasser Hussain,10,186,3.81,493,2004,0,Biography;Sports;Sports;Biography;Autobiography;Nonfiction,,,7.8580000000000005,0.6666659793814429
83.0,https://www.goodreads.com/book/show/50674063-the-phoenix-rising,The Phoenix Rising: A True Story of Survival,Helen Ross Lee,1,4,4.5,262,2020,0,,,,9.1,1.9086659793814427
84.0,https://www.goodreads.com/book/show/50704770-life-times-of-a-st-mary-cray-war-baby,Life & Times Of A St Mary Cray War Baby,Paul Raven,0,3,5.0,,2020,0,,,,10.0,2.808665979381443
85.0,https://www.goodreads.com/book/show/50244506-cruel,Cruel: One Child's Story To Survive,Denise  Richardson,17,489,4.29,299,2019,0,,,,8.722,1.530665979381443
86.0,https://www.goodreads.com/book/show/53480247-no-ordinary-joe,No Ordinary Joe: The Life and Career of Joe Biden,David Hagan,17,45,4.07,119,2020,0,Politics,,,8.326,1.1346659793814433
87.0,https://www.goodreads.com/book/show/28218269-stephen-hawking-on-trial,Stephen Hawking On Trial: Confronting the Big Bang,Pierre St. Clair,7,40,3.45,146,2015,0,Science,,,7.210000000000001,0.0186659793814431
88.0,https://www.goodreads.com/book/show/54435883-the-rhino-crash,"The Rhino Crash: A Memoir of Conservation, Unlikely Friendships and Self-Discovery",Nick Newman,11,71,4.17,,2020,0,Nonfiction;Animals;Cultural;Africa,,,8.506,1.3146659793814426
89.0,https://www.goodreads.com/book/show/48855.The_Diary_of_a_Young_Girl,The Diary of a Young Girl,Anne Frank,32646,3089509,4.16,283,1993,0,Nonfiction;Classics;History;Biography;Autobiography;Memoir;Historical;World War II;Holocaust;Biography;Autobiography;War;War;World War II,1.0,Amsterdam,8.488,1.296665979381443
91.0,https://www.goodreads.com/book/show/432539.The_Sealed_Nectar_Biography_of_Prophet_Muhammad,The Sealed Nectar | Biography of Prophet Muhammad (SAW),Safiur Rahman Mubarakpuri,1701,19139,4.59,656,2011,0,Religion;Islam;Religion;History;Biography;Nonfiction;Spirituality;Historical;Unfinished,1.0,,9.261999999999999,2.0706659793814426
92.0,https://www.goodreads.com/book/show/25673449-alexander-hamilton,Alexander Hamilton: The Formative Years,Michael E. Newton,3,24,4.38,774,2015,0,History;Nonfiction;Biography Memoir;American Revolution;American Revolutionary War;Literature;American;Biography,,,8.884,1.6926659793814425
93.0,https://www.goodreads.com/book/show/55682556-anxiety-rx,Anxiety Rx: A New Prescription for Anxiety Relief from the Doctor Who Created It,Russell Kennedy,9,35,4.11,366,2020,0,,,,8.398,1.2066659793814434
95.0,https://www.goodreads.com/book/show/55948862-too-happy-to-be-sad-girl,"Too Happy To Be Sad Girl: Surviving Sadness, Ditching Anxiety and Learning to Thrive",Angel Aviles,2,16,4.75,,2020,0,,,,9.549999999999999,2.358665979381443
96.0,https://www.goodreads.com/book/show/52547449-the-point-after,The Point After,Sean Conley,60,94,4.43,272,2020,0,Sports;Sports;Nonfiction;Autobiography;Memoir,,,8.974,1.7826659793814423
97.0,https://www.goodreads.com/book/show/33027234-somebody-to-love,"Somebody to Love: The Life, Death and Legacy of Freddie Mercury",Mark Langthorne,350,2470,4.25,448,2016,0,Biography;Nonfiction;Music;History;Audiobook;LGBT;Queer;LGBT;Biography Memoir;Autobiography;Memoir;Health,,,8.649999999999999,1.4586659793814427
98.0,https://www.goodreads.com/book/show/56198783-rideshare-revelations-from-an-la-uber-driver,"Rideshare Revelations From An LA Uber Driver: The Highlights, The Lowlights and The Darkness",Mark Alan Nisall,3,14,4.0,104,2020,0,,,,8.2,1.0086659793814428
99.0,https://www.goodreads.com/book/show/54879751-ferry-pilot,Ferry Pilot: Nine Lives Over the North Atlantic,Kerry McCauley,31,478,4.51,,2020,0,Nonfiction;Aviation,,,9.117999999999999,1.9266659793814425
,url,title,author,num_reviews,num_ratings,,num_pages,original_publish_year,series,genres,1.0,places,,
0.0,https://www.goodreads.com/book/show/55968990-episodes-in-the-life-of-a-nba-mother,Episodes in the Life of a NBA Mother,Freida Wesson Bosh,1,2,5.0,140,2020,0,,,,10.0,2.808665979381443
2.0,https://www.goodreads.com/book/show/55994299-tales-from-the-island-of-papa-doc,Tales from the Island of Papa Doc,Castro DesRoches,0,1,5.0,412,2020,0,,,,10.0,2.808665979381443
3.0,https://www.goodreads.com/book/show/56698862-papa-and-his-pigeon,Papa and His Pigeon: Memoirs of A Black Seminole,Clara E. Williams,0,1,5.0,,2020,0,,,,10.0,2.808665979381443
4.0,https://www.goodreads.com/book/show/40050503-hushabye,"Hushabye: The Mystics, the Music, and the Mob",Al Contrera,2,14,4.21,234,2018,0,,,,8.578,1.3866659793814426
5.0,https://www.goodreads.com/book/show/56497228-you-may-not-be-who-you-think-you-are,YOU MAY NOT BE WHO YOU THINK YOU ARE!,John I. Payne,0,2,5.0,,2020,0,,,,10.0,2.808665979381443
6.0,https://www.goodreads.com/book/show/58012302-steve-jobs-versi-n-1-0,Steve Jobs Versión 1.0 : La juventud del innovador espiritual de Silicon Valley,Juan Brines,0,0,0.0,,2021,0,,,,1.0,-6.191334020618558
7.0,https://www.goodreads.com/book/show/245325.Mother_Angelica,"Mother Angelica: The Remarkable Story of a Nun, Her Nerve, and a Network of Miracles",Raymond Arroyo,164,2189,4.35,416,2007,0,Biography;Christianity;Catholic;Nonfiction;Religion;Spirituality;Christian;History;Religion;Christianity;Biography Memoir;Religion;Faith,,,8.829999999999998,1.6386659793814422
8.0,https://www.goodreads.com/book/show/2804.Passionate_Minds,Passionate Minds,David Bodanis,158,1000,4.11,373,2006,0,History;Biography;Nonfiction;Science;Philosophy;Cultural;France;Literature;18th Century;Science;History Of Science;Historical;Biography Memoir,,,8.398,1.2066659793814434
9.0,https://www.goodreads.com/book/show/58907144-the-flight-of-a-wild-duck,The Flight of a Wild Duck: An Improbable Journey Through Life and Technology,Avram Miller,1,6,4.67,326,2021,0,,,,9.405999999999999,2.2146659793814427
10.0,https://www.goodreads.com/book/show/58725042-true,True: The Four Seasons of Jackie Robinson,Kostya Kennedy,0,1,5.0,288,2022,0,,,,10.0,2.808665979381443
11.0,https://www.goodreads.com/book/show/188464.At_Home_with_the_Marquis_de_Sade,At Home with the Marquis de Sade: A Life,Francine du Plessix Gray,32,351,3.9,491,1998,0,Biography;History;Nonfiction;Biography Memoir;Cultural;France;Sexuality;European History;French Revolution;Politics;Unfinished;Classics,,,8.02,0.8286659793814426
12.0,https://www.goodreads.com/book/show/842186.The_Art_of_Scandal,The Art of Scandal: The Life and Times of Isabella Stewart Gardner,Douglass Shand-Tucci,23,100,2.98,351,1997,0,Art;Biography;Nonfiction;Biography Memoir;History;Literature;19th Century,,,6.364,-0.8273340206185573
13.0,https://www.goodreads.com/book/show/13632145-d-carlos,D. Carlos,Teixeira de Pascoaes,0,7,3.57,160,2010,0,,,,7.426,0.2346659793814424
